id,project_id,user_id,hours_worked,entry_date
84488,4894,100,3.51,2020-09-07
84489,4075,1,6.07,2021-01-05
84490,1695,78,2.42,2022-06-26
84491,3998,56,5.91,2023-01-08
84492,3914,44,2.83,2025-01-18
84493,1502,33,2.22,2020-03-16
84494,1024,40,3.91,2024-10-07
84495,2249,26,8.9,2024-03-18
84496,3062,96,7.64,2020-01-16
84497,1386,46,2.65,2022-04-27
84498,122,56,7.35,2024-10-08
84499,3812,17,2.07,2024-01-04
84500,1515,54,8.54,2023-04-06
84501,930,14,1.31,2022-08-13
84502,141,12,1.33,2021-02-08
84503,150,60,5.87,2025-01-29
84504,1072,24,6.29,2020-07-05
84505,1319,49,5.51,2023-04-18
84506,217,58,4.85,2023-08-30
84507,663,68,8.55,2021-03-24
84508,3921,5,4.54,2020-10-14
84509,199,89,8.84,2021-08-28
84510,3557,8,7.97,2023-05-08
84511,3028,86,9.26,2020-05-21
84512,4968,37,6.06,2023-03-15
84513,4393,55,1.7,2021-06-07
84514,1009,48,6.57,2024-01-29
84515,3748,69,2.74,2023-02-12
84516,1668,58,5.8,2023-08-12
84517,4192,16,2.55,2022-08-18
84518,874,85,9.16,2024-04-11
84519,2260,74,5.92,2023-08-05
84520,282,21,2.2,2022-12-07
84521,2911,84,2.33,2024-12-21
84522,3613,47,7.84,2022-11-29
84523,588,67,7.08,2025-02-13
84524,4368,87,7.9,2022-05-21
84525,534,12,6.63,2024-10-29
84526,3465,54,6.79,2024-11-27
84527,1965,36,8.42,2020-01-01
84528,1646,80,8.83,2024-03-14
84529,2259,2,4.43,2023-12-14
84530,3111,57,8.1,2021-06-27
84531,1380,65,8.18,2024-05-01
84532,2549,53,1.17,2021-10-07
84533,2645,90,6.79,2021-07-05
84534,4977,89,9.19,2024-05-09
84535,1009,75,6.48,2020-04-29
84536,1595,97,1.93,2021-07-07
84537,2448,18,8.13,2021-10-14
84538,104,45,5.17,2023-02-06
84539,3245,2,5.25,2022-07-03
84540,237,57,9.74,2023-03-02
84541,1733,84,3.58,2022-07-05
84542,3236,95,7.14,2020-10-05
84543,50,100,4.97,2023-07-09
84544,2034,81,9.19,2020-06-19
84545,1455,97,3.29,2022-06-30
84546,4501,70,3.36,2022-01-28
84547,234,5,2.56,2021-08-21
84548,3426,88,8.24,2021-06-17
84549,3168,95,4.91,2020-02-05
84550,4546,33,2.08,2021-05-25
84551,3883,68,2.62,2021-10-06
84552,3740,30,3.13,2020-07-16
84553,2167,29,4.88,2022-03-16
84554,2705,85,4.76,2023-02-27
84555,2724,59,6.95,2021-02-06
84556,738,74,9.12,2021-02-05
84557,1551,5,3.25,2025-02-21
84558,3482,29,6.63,2020-04-29
84559,1465,95,7.79,2023-05-24
84560,1953,59,8.43,2022-10-02
84561,1201,84,3.85,2023-10-10
84562,2672,72,4.58,2022-11-17
84563,4526,63,2.77,2020-02-14
84564,1933,90,1.07,2022-07-31
84565,1543,36,3.48,2022-09-15
84566,1899,86,7.72,2022-06-02
84567,2467,49,6.15,2024-06-15
84568,3466,29,7.81,2020-10-15
84569,2482,26,7.45,2021-04-07
84570,1749,71,8.96,2020-11-10
84571,812,50,3.64,2020-04-29
84572,3274,55,4.42,2023-06-01
84573,1173,21,2.09,2024-07-12
84574,3499,26,5.49,2024-07-20
84575,1714,41,3.7,2025-02-02
84576,4991,13,4.19,2020-12-11
84577,1137,97,2.74,2024-11-15
84578,4691,30,5.33,2020-03-06
84579,4261,32,2.07,2023-04-03
84580,2382,24,7.79,2023-07-03
84581,2354,44,1.85,2025-01-02
84582,485,14,1.52,2024-08-07
84583,4889,27,9.16,2021-05-20
84584,4996,68,3.13,2020-10-24
84585,628,92,4.23,2021-08-18
84586,1686,81,4.09,2023-08-10
84587,2213,37,6.71,2023-04-22
84588,665,39,1.29,2022-05-20
84589,1398,63,4.03,2020-05-30
84590,712,71,7.47,2024-11-19
84591,1747,35,4.11,2022-03-23
84592,1376,64,7.92,2023-03-28
84593,3516,90,1.68,2021-08-08
84594,1123,87,3.68,2023-01-22
84595,1928,80,1.19,2020-09-23
84596,4602,30,4.47,2020-05-07
84597,4224,79,2.65,2024-07-13
84598,831,98,3.62,2021-04-29
84599,1792,38,7.95,2022-12-29
84600,3488,87,5.17,2024-09-24
84601,4511,13,9.66,2023-02-14
84602,4719,1,5.08,2023-05-12
84603,2390,60,2.05,2021-10-11
84604,4577,19,9.71,2022-10-17
84605,2548,36,6.68,2020-06-03
84606,3670,33,3.47,2024-04-17
84607,3188,92,6.11,2023-01-15
84608,4297,94,3.07,2020-12-23
84609,4766,98,4.75,2022-01-19
84610,757,33,1.23,2024-02-29
84611,4449,89,3.88,2022-12-29
84612,2777,21,2.68,2024-06-27
84613,1274,3,4.42,2022-08-13
84614,3482,45,3.53,2025-03-24
84615,4939,20,5.32,2023-03-30
84616,3171,40,8.23,2021-01-30
84617,1970,8,3.92,2020-10-01
84618,3362,41,7.88,2024-07-08
84619,2836,34,6.59,2020-06-11
84620,4138,50,8.99,2023-03-02
84621,436,55,2.65,2021-03-26
84622,1024,89,4.36,2022-05-04
84623,2399,83,4.16,2024-09-02
84624,1103,88,8.55,2022-06-19
84625,3452,39,1.79,2023-04-22
84626,3189,72,9.45,2020-08-09
84627,3064,52,1.85,2022-08-05
84628,1020,32,5.39,2020-07-02
84629,3503,51,2.89,2021-05-29
84630,4145,8,7.03,2024-02-12
84631,1836,17,3.6,2020-02-03
84632,848,57,9.05,2022-12-08
84633,370,7,5.27,2023-05-29
84634,1985,69,3.97,2024-01-25
84635,231,16,6.96,2022-05-10
84636,1212,40,4.5,2021-02-17
84637,2626,55,3.23,2023-10-04
84638,4411,91,9.88,2021-04-28
84639,1055,71,1.87,2024-11-12
84640,4861,60,3.81,2021-04-23
84641,4050,41,8.66,2024-04-05
84642,3411,37,1.9,2020-12-04
84643,778,1,9.47,2021-12-07
84644,2515,54,5.74,2025-02-13
84645,1013,49,9.14,2020-05-16
84646,1656,60,1.96,2020-03-27
84647,3207,46,7.18,2025-01-17
84648,3649,30,4.79,2022-10-31
84649,4013,92,4.84,2024-12-04
84650,967,24,7.88,2020-02-21
84651,1834,96,8.9,2022-07-03
84652,2087,80,9.22,2021-07-19
84653,1695,6,1.44,2021-12-31
84654,250,35,4.69,2020-03-17
84655,73,75,5.03,2024-08-05
84656,3223,20,4.3,2024-11-11
84657,4299,65,9.89,2020-01-26
84658,444,42,3.52,2022-01-24
84659,2774,12,2.3,2021-11-21
84660,1602,40,8.38,2025-02-22
84661,4185,70,6.4,2023-02-15
84662,1002,13,8.27,2023-06-26
84663,3012,63,3.29,2021-12-20
84664,384,94,4.83,2023-09-01
84665,1345,65,6.09,2021-01-03
84666,4413,99,4.73,2022-10-21
84667,2479,67,1.95,2024-07-26
84668,4535,87,4.46,2024-06-29
84669,3766,3,1.79,2021-11-03
84670,2897,48,7.78,2024-01-04
84671,631,30,5.4,2021-07-30
84672,3615,1,1.59,2024-08-17
84673,685,64,6.74,2022-07-15
84674,4661,94,5.21,2024-02-13
84675,1420,22,3.52,2022-02-18
84676,4562,75,9.29,2021-09-07
84677,916,4,6.91,2024-05-27
84678,1006,83,2.65,2024-09-24
84679,820,3,1.94,2020-03-24
84680,179,30,5.94,2022-04-30
84681,2399,64,4.01,2025-03-21
84682,4279,12,5.81,2023-06-15
84683,4442,85,4.83,2025-02-21
84684,1664,43,7.18,2022-01-24
84685,614,25,5.86,2023-03-11
84686,3365,37,8.04,2022-03-19
84687,4614,6,2.24,2020-06-21
84688,4576,48,4.82,2022-12-24
84689,2618,89,1.64,2020-03-24
84690,1192,51,4.34,2020-05-28
84691,1301,61,9.1,2022-11-30
84692,4761,65,1.96,2021-09-16
84693,561,11,6.46,2021-03-14
84694,3497,11,3.35,2023-05-11
84695,2600,49,9.37,2023-06-02
84696,2255,11,4.94,2024-10-27
84697,1518,26,1.92,2024-12-13
84698,2022,21,3.95,2021-04-13
84699,3957,43,8.03,2023-07-10
84700,4437,50,6.72,2022-04-23
84701,1652,65,8.55,2024-06-15
84702,3686,50,6.76,2023-03-21
84703,3143,87,6.27,2024-10-08
84704,4927,36,1.24,2021-02-21
84705,89,69,2.66,2022-07-31
84706,4834,6,2.19,2024-02-17
84707,3570,44,4.01,2024-08-25
84708,2132,74,4.22,2024-08-27
84709,3832,37,6.51,2023-06-26
84710,3556,80,8.16,2025-01-05
84711,2046,18,2.32,2023-01-03
84712,3163,98,5.05,2021-01-23
84713,1278,1,9.83,2023-05-13
84714,1783,32,3.86,2020-05-22
84715,2181,52,1.8,2022-04-25
84716,2659,36,4.44,2020-01-11
84717,3421,15,5.95,2024-05-14
84718,4039,5,5.46,2024-10-15
84719,4380,61,4.57,2023-10-23
84720,3777,25,6.5,2023-03-02
84721,3753,83,6.41,2020-10-12
84722,3997,77,4.24,2020-02-18
84723,2643,98,9.19,2020-06-09
84724,3909,91,3.29,2020-12-05
84725,172,3,9.98,2023-03-21
84726,694,9,6.73,2024-01-20
84727,2308,12,9.18,2022-12-12
84728,4679,58,6.8,2020-07-22
84729,272,67,3.63,2021-03-06
84730,2998,18,9.28,2022-06-17
84731,274,6,3.72,2022-09-02
84732,2177,87,7.54,2021-09-09
84733,281,83,1.74,2022-08-13
84734,382,85,9.78,2020-05-16
84735,3382,18,9.35,2022-05-12
84736,1939,26,3.77,2023-02-27
84737,2409,68,5.84,2020-07-15
84738,620,13,1.96,2024-01-11
84739,2988,34,5.58,2021-10-31
84740,1387,68,3.64,2020-01-20
84741,3258,15,9.78,2021-07-11
84742,3156,31,8.85,2021-09-28
84743,687,2,2.23,2022-02-04
84744,4131,36,4.2,2020-06-09
84745,3860,48,4.55,2023-12-04
84746,239,28,6.24,2021-08-29
84747,914,15,4.78,2023-10-27
84748,1635,6,7.76,2023-12-29
84749,3340,43,3.58,2020-07-25
84750,1259,56,2.84,2020-05-25
84751,2303,42,8.95,2022-08-28
84752,4747,5,1.41,2024-11-30
84753,768,39,3.39,2021-07-16
84754,3522,84,8.72,2023-01-26
84755,1372,52,9.7,2020-04-28
84756,1201,47,1.15,2021-04-12
84757,237,100,6.04,2024-12-27
84758,1163,2,7.93,2020-07-26
84759,4390,82,9.24,2022-01-18
84760,1446,95,4.87,2021-07-31
84761,2332,25,2.59,2024-12-05
84762,2619,55,2.64,2020-05-15
84763,4983,66,4.88,2023-08-23
84764,1071,25,8.72,2024-04-03
84765,3047,47,2.64,2021-10-08
84766,4130,36,2.35,2023-04-27
84767,3312,12,4.36,2024-11-08
84768,1701,73,4.89,2023-04-26
84769,2059,62,2.33,2022-05-30
84770,102,38,3.94,2024-08-28
84771,4245,61,2.41,2021-06-06
84772,2891,78,9.66,2024-01-12
84773,402,48,6.07,2020-06-10
84774,1196,98,2.77,2023-11-11
84775,31,90,1.43,2020-02-20
84776,563,98,6.72,2021-12-17
84777,3103,88,6.27,2021-02-27
84778,1561,78,9.66,2020-10-21
84779,3264,86,1.38,2020-02-22
84780,645,54,3.37,2024-12-27
84781,2511,93,7.66,2021-01-20
84782,3252,6,7.66,2022-03-03
84783,3438,64,7.74,2021-04-18
84784,4066,64,6.81,2023-03-19
84785,681,2,2.96,2022-03-03
84786,2291,39,9.6,2022-01-06
84787,4667,96,8.5,2021-03-03
84788,4114,43,7.04,2021-08-06
84789,1607,25,4.29,2024-10-05
84790,1484,79,6.64,2021-04-22
84791,964,5,4.44,2021-02-24
84792,159,40,4.94,2022-05-19
84793,93,11,3.66,2020-10-05
84794,2257,58,9.37,2021-03-10
84795,814,31,6.74,2022-10-14
84796,4732,14,5.81,2022-07-08
84797,2814,41,2.28,2025-01-17
84798,337,89,7.99,2024-03-22
84799,339,96,6.94,2020-01-14
84800,811,15,6.89,2020-03-05
84801,4845,74,3.16,2024-02-17
84802,337,23,5.11,2023-08-21
84803,1308,94,5.59,2024-04-20
84804,2230,52,4.2,2024-06-30
84805,3928,50,1.2,2022-04-10
84806,3609,52,5.09,2022-07-09
84807,3824,66,1.31,2024-06-23
84808,3757,12,1.48,2021-04-29
84809,3425,20,2.52,2020-05-01
84810,4891,10,2.75,2023-10-07
84811,2489,48,7.9,2023-01-06
84812,2448,9,2.78,2023-10-24
84813,214,63,9.3,2022-03-23
84814,4216,24,7.71,2025-01-03
84815,217,3,1.76,2025-02-17
84816,584,79,1.07,2023-08-26
84817,452,51,5.8,2020-12-17
84818,3537,79,4.01,2024-10-18
84819,501,13,3.55,2022-05-11
84820,274,73,7.01,2023-08-01
84821,2740,17,4.94,2024-08-26
84822,2596,63,9.51,2023-01-19
84823,1898,49,5.12,2020-04-05
84824,2202,19,3.92,2024-03-21
84825,4862,46,6.13,2022-02-13
84826,3480,2,5.85,2021-06-20
84827,2207,59,1.36,2025-01-07
84828,3860,68,4.67,2022-02-27
84829,1698,60,9.81,2023-09-12
84830,1927,54,4.72,2023-08-01
84831,4936,73,1.3,2023-08-07
84832,2783,65,4.73,2021-08-12
84833,592,25,9.77,2024-06-03
84834,3477,34,8.99,2022-01-19
84835,2011,82,7.24,2022-05-19
84836,3647,41,1.58,2022-07-24
84837,2657,49,5.68,2023-01-09
84838,1161,97,5.78,2023-02-10
84839,3558,57,5.94,2020-06-25
84840,1594,94,1.2,2023-10-21
84841,4199,52,5.85,2020-04-09
84842,268,76,9.83,2021-05-09
84843,1137,41,2.86,2023-01-19
84844,3957,1,4.38,2024-07-28
84845,1707,31,9.73,2021-12-11
84846,821,31,7.99,2024-02-17
84847,386,40,2.52,2023-06-03
84848,3858,28,4.49,2021-10-19
84849,677,86,4.96,2021-01-25
84850,2421,33,5.38,2024-08-15
84851,2991,4,2.74,2020-06-28
84852,4644,49,7.95,2020-12-18
84853,2659,83,4.72,2023-08-18
84854,1627,62,3.19,2024-06-19
84855,2763,58,9.82,2023-12-05
84856,2015,40,1.58,2022-11-06
84857,3622,27,1.82,2022-06-02
84858,1570,20,9.85,2025-02-13
84859,4760,85,2.32,2022-08-04
84860,3364,81,6.28,2025-01-24
84861,3085,72,2.47,2022-03-08
84862,4893,17,6.89,2023-08-30
84863,578,75,4.81,2022-09-22
84864,820,12,2.55,2023-04-13
84865,390,81,7.95,2021-10-21
84866,2389,42,4.76,2023-04-08
84867,3991,27,5.45,2020-07-07
84868,4806,47,3.76,2021-05-17
84869,4540,81,3.38,2024-09-13
84870,1031,56,5.53,2023-07-04
84871,361,6,9.52,2022-03-11
84872,2020,57,3.74,2020-04-17
84873,990,4,9.12,2024-03-09
84874,1785,52,3.7,2022-08-11
84875,2878,25,9.91,2023-10-02
84876,693,86,5.93,2024-08-18
84877,3459,11,5.07,2022-11-02
84878,2029,32,6.7,2022-03-03
84879,540,14,7.07,2021-07-17
84880,4084,33,1.47,2023-03-29
84881,4151,3,2.61,2020-10-21
84882,4762,96,8.61,2022-09-02
84883,2557,26,3.02,2023-09-24
84884,2855,13,1.47,2020-04-08
84885,3878,61,7.42,2023-10-30
84886,4172,51,6.26,2023-04-12
84887,1631,74,9.15,2021-05-19
84888,224,35,9.86,2020-12-13
84889,3520,49,4.66,2022-12-26
84890,4937,7,2.01,2022-07-23
84891,3988,64,2.7,2020-10-06
84892,3184,68,1.68,2025-03-19
84893,2605,90,4.09,2021-01-02
84894,2320,7,4.99,2024-03-27
84895,543,85,2.16,2020-07-26
84896,993,31,6.58,2021-06-22
84897,804,25,9.7,2024-02-17
84898,3557,80,8.5,2022-09-06
84899,1679,13,7.11,2024-07-18
84900,2508,91,6.72,2021-03-02
84901,1964,25,9.67,2025-01-19
84902,963,65,7.57,2020-10-04
84903,4345,12,3.66,2021-08-13
84904,646,12,5.25,2023-03-11
84905,1354,2,4.95,2023-09-19
84906,2392,72,2.19,2025-03-24
84907,734,97,1.03,2024-01-05
84908,2997,85,1.17,2021-01-12
84909,2814,27,3.52,2024-12-02
84910,4795,65,7.9,2024-09-03
84911,1843,12,7.58,2022-06-09
84912,2684,86,1.66,2024-07-29
84913,787,44,8.74,2021-06-08
84914,1528,64,5.03,2023-11-20
84915,491,6,1.37,2021-10-25
84916,3386,4,1.92,2025-03-28
84917,980,54,5.69,2024-07-14
84918,4899,25,8.65,2020-08-13
84919,1917,12,9.72,2023-12-16
84920,2405,13,9.35,2022-06-22
84921,3691,63,8.68,2020-07-10
84922,3208,89,9.84,2022-01-05
84923,2236,88,2.31,2022-12-11
84924,679,79,1.67,2023-07-17
84925,4201,81,4.67,2022-04-26
84926,2307,75,3.07,2023-08-09
84927,4658,16,4.56,2021-01-30
84928,93,30,5.52,2020-02-28
84929,3857,79,5.36,2021-01-13
84930,3574,22,8.12,2023-08-07
84931,132,52,9.49,2021-10-03
84932,2994,83,8.97,2021-02-10
84933,2060,38,3.35,2021-06-04
84934,2141,9,6.0,2021-02-12
84935,1168,46,1.48,2025-01-14
84936,1859,52,2.56,2024-02-05
84937,4318,35,4.81,2020-02-03
84938,2562,87,3.15,2020-01-04
84939,3484,59,9.89,2024-12-16
84940,2264,99,4.55,2021-07-23
84941,1022,62,4.0,2024-07-02
84942,1003,24,6.36,2022-10-08
84943,371,68,7.5,2021-12-19
84944,4840,52,2.92,2024-01-17
84945,4815,75,3.79,2024-12-15
84946,1169,8,3.47,2021-12-13
84947,4244,70,9.51,2024-09-27
84948,113,36,5.47,2022-11-23
84949,3059,35,8.09,2024-10-30
84950,31,9,5.22,2020-04-09
84951,1474,83,4.32,2021-11-28
84952,3500,82,4.04,2024-03-02
84953,2869,34,2.3,2024-10-07
84954,1511,78,4.07,2024-05-03
84955,3586,82,9.58,2022-06-15
84956,1448,42,7.02,2021-03-15
84957,4180,13,3.86,2020-01-10
84958,3230,61,2.86,2020-12-01
84959,2161,11,5.66,2024-02-23
84960,2902,77,7.63,2021-04-14
84961,773,47,9.6,2023-11-25
84962,1124,52,2.83,2020-02-14
84963,2610,17,2.74,2025-02-15
84964,168,33,8.51,2023-04-03
84965,3304,28,4.9,2024-10-12
84966,3932,42,9.51,2022-01-27
84967,3131,79,5.38,2022-08-16
84968,1425,15,5.78,2021-08-07
84969,3294,25,5.48,2021-12-14
84970,1347,22,4.59,2021-06-05
84971,630,93,1.84,2020-11-28
84972,1983,91,9.94,2023-10-25
84973,4673,22,3.14,2020-06-02
84974,1752,20,2.79,2021-08-07
84975,3235,4,7.62,2021-09-12
84976,2884,16,7.82,2025-01-24
84977,2907,72,4.54,2020-06-22
84978,3936,69,9.03,2024-11-03
84979,3409,64,4.11,2021-06-24
84980,4187,34,2.41,2024-05-21
84981,3773,26,6.69,2023-04-09
84982,2022,81,8.34,2023-06-14
84983,2102,49,9.38,2021-06-07
84984,1824,36,6.59,2022-08-16
84985,4381,60,8.44,2021-07-19
84986,3406,45,9.59,2020-05-19
84987,1699,35,9.64,2021-05-05
84988,2025,11,5.69,2024-12-02
84989,2573,55,4.27,2023-06-14
84990,4683,47,5.8,2021-03-18
84991,2274,21,9.36,2024-09-05
84992,1344,31,3.32,2024-10-21
84993,8,4,3.07,2025-03-14
84994,4487,50,7.04,2024-07-24
84995,2247,10,3.77,2023-04-02
84996,4910,95,8.78,2023-08-27
84997,2308,85,5.23,2025-03-01
84998,4598,69,2.98,2021-08-05
84999,3639,75,3.85,2023-10-09
85000,2774,3,6.66,2024-06-04
85001,4079,84,5.79,2022-11-01
85002,4929,53,6.99,2020-01-11
85003,4757,98,9.83,2021-06-20
85004,1213,37,4.28,2024-03-21
85005,4450,60,7.54,2023-12-28
85006,257,91,1.07,2021-09-27
85007,3202,25,5.69,2022-02-25
85008,1321,41,3.6,2020-02-28
85009,2017,17,2.09,2022-07-10
85010,1862,60,2.1,2020-05-22
85011,4180,22,9.65,2021-06-21
85012,4411,86,8.57,2023-09-11
85013,533,98,5.03,2023-08-04
85014,4920,2,2.96,2024-07-28
85015,3996,44,6.08,2020-01-30
85016,1904,48,6.47,2023-02-26
85017,2659,70,3.13,2023-09-01
85018,4654,54,9.46,2021-10-28
85019,3964,58,2.8,2022-09-16
85020,3539,94,9.5,2021-11-19
85021,4856,36,6.3,2022-09-21
85022,4562,66,3.95,2022-12-20
85023,1472,33,5.95,2021-11-07
85024,4749,18,4.41,2020-03-14
85025,2993,58,2.06,2020-10-02
85026,4219,92,7.57,2020-09-07
85027,4929,96,6.05,2020-04-10
85028,2074,84,4.52,2020-09-26
85029,93,97,6.11,2024-08-08
85030,4622,79,4.75,2023-06-13
85031,1742,26,3.4,2020-04-04
85032,2852,68,3.12,2023-01-03
85033,1511,8,9.81,2022-03-14
85034,1387,15,8.97,2021-05-13
85035,2992,99,4.56,2021-02-16
85036,4224,30,9.91,2024-11-03
85037,1337,22,9.58,2023-05-17
85038,2360,32,3.78,2022-03-04
85039,1474,55,7.8,2023-09-20
85040,2599,24,8.64,2023-01-26
85041,204,22,5.38,2024-07-13
85042,3481,86,1.65,2020-01-28
85043,1644,81,8.97,2024-11-25
85044,2725,56,8.55,2022-12-14
85045,1972,54,2.71,2024-12-09
85046,855,26,5.45,2021-06-19
85047,3173,45,3.44,2021-11-12
85048,807,99,3.61,2020-12-01
85049,4419,65,1.87,2022-09-28
85050,368,61,1.57,2020-04-24
85051,2703,59,2.98,2024-11-30
85052,3837,22,8.85,2023-07-26
85053,1374,79,5.7,2022-02-09
85054,4306,59,1.52,2020-10-31
85055,237,12,8.19,2024-11-02
85056,1029,65,1.23,2021-07-27
85057,1749,96,3.89,2022-08-25
85058,1313,62,9.66,2020-09-05
85059,1917,14,1.2,2023-11-24
85060,245,97,2.67,2024-02-04
85061,1311,23,6.32,2023-03-26
85062,949,78,7.32,2021-11-28
85063,1605,65,9.25,2024-02-24
85064,3278,20,6.56,2022-01-01
85065,3266,92,3.74,2022-01-28
85066,892,76,3.43,2022-05-04
85067,2406,53,2.14,2023-11-16
85068,3133,46,6.69,2020-07-09
85069,4182,19,5.65,2022-05-18
85070,2508,60,2.18,2021-04-10
85071,768,83,7.09,2021-01-06
85072,4152,72,1.54,2023-06-16
85073,4949,18,4.02,2021-10-06
85074,3581,71,4.29,2025-02-16
85075,2555,18,6.1,2024-09-30
85076,743,16,4.46,2023-03-31
85077,793,83,7.65,2020-06-22
85078,1510,73,4.92,2021-05-10
85079,3544,75,3.64,2023-09-21
85080,4639,23,1.11,2022-07-01
85081,1233,58,5.2,2021-12-10
85082,220,96,4.44,2025-01-23
85083,3098,88,6.97,2024-07-19
85084,4094,93,8.78,2023-10-01
85085,3359,55,4.56,2021-09-12
85086,1977,97,7.53,2021-07-19
85087,3962,40,6.34,2025-03-18
85088,3225,5,1.22,2025-03-09
85089,2463,100,7.33,2023-09-12
85090,709,15,9.01,2020-12-12
85091,1225,20,4.6,2024-03-08
85092,4345,63,9.02,2024-01-22
85093,172,9,8.58,2020-04-26
85094,3154,79,7.99,2024-01-13
85095,1309,73,7.29,2021-03-11
85096,129,62,5.57,2020-03-27
85097,4234,37,1.7,2022-06-18
85098,1077,2,2.27,2021-08-07
85099,338,56,7.11,2022-06-18
85100,711,9,8.0,2023-04-18
85101,972,53,1.88,2023-03-25
85102,1944,67,4.4,2021-05-24
85103,1022,87,4.17,2020-02-24
85104,2286,37,7.14,2024-04-15
85105,2042,27,4.26,2024-10-12
85106,2019,64,2.9,2022-07-29
85107,3532,65,9.25,2022-08-13
85108,3452,18,8.4,2022-08-01
85109,1812,7,6.66,2021-02-27
85110,591,85,6.62,2020-11-26
85111,1292,100,6.07,2020-03-29
85112,2901,99,3.71,2022-11-18
85113,3305,78,9.95,2021-06-07
85114,3714,100,4.67,2022-11-22
85115,1797,88,4.78,2024-09-14
85116,544,60,8.65,2024-11-10
85117,2740,48,2.89,2024-07-23
85118,4259,90,5.07,2024-11-23
85119,3557,95,2.44,2022-11-05
85120,3049,54,5.52,2025-01-30
85121,214,62,3.73,2024-04-16
85122,3888,5,2.06,2022-12-18
85123,1949,81,8.88,2022-11-17
85124,4950,89,9.37,2021-02-07
85125,2225,41,5.77,2020-11-15
85126,645,94,5.95,2024-04-20
85127,906,7,1.65,2025-01-10
85128,4108,67,7.01,2025-01-05
85129,2357,49,8.12,2022-04-20
85130,2422,60,6.97,2020-01-26
85131,1847,36,5.22,2022-03-22
85132,4735,90,4.54,2021-12-18
85133,1393,14,6.5,2023-09-19
85134,4587,32,9.49,2024-11-02
85135,2721,52,6.36,2022-06-24
85136,4349,65,5.3,2023-08-22
85137,4871,17,6.54,2022-06-17
85138,2182,34,8.22,2023-03-19
85139,2507,69,5.52,2025-03-18
85140,4563,74,9.09,2021-11-27
85141,2198,3,7.82,2024-10-06
85142,3110,2,4.25,2024-10-18
85143,2063,29,8.39,2023-02-24
85144,3330,57,1.82,2022-05-24
85145,1232,98,1.37,2020-03-31
85146,4015,37,8.25,2022-08-02
85147,544,17,9.39,2021-11-30
85148,1536,94,2.79,2023-01-06
85149,1638,70,5.14,2025-03-06
85150,1145,25,3.23,2024-09-02
85151,863,10,3.08,2021-10-20
85152,3475,92,1.37,2021-01-15
85153,2677,89,8.0,2020-07-12
85154,1028,72,8.8,2022-07-12
85155,2057,40,2.29,2021-08-06
85156,651,46,2.66,2021-05-19
85157,223,59,3.83,2022-04-14
85158,3783,40,4.6,2020-09-14
85159,784,39,1.62,2023-12-23
85160,204,98,3.33,2021-04-27
85161,1988,27,7.44,2023-10-21
85162,56,4,1.46,2021-09-19
85163,772,22,6.86,2020-03-25
85164,4751,62,4.26,2022-06-15
85165,56,97,5.71,2020-01-19
85166,2203,91,6.86,2021-05-12
85167,1804,71,4.05,2021-01-30
85168,312,47,2.59,2023-05-11
85169,4421,50,8.95,2024-01-11
85170,68,64,6.24,2020-05-07
85171,162,85,9.11,2023-04-04
85172,4565,23,3.57,2021-04-02
85173,4870,24,5.47,2022-07-25
85174,1607,90,9.36,2020-11-17
85175,3140,66,2.2,2022-12-29
85176,111,96,5.68,2021-08-24
85177,4885,82,9.13,2022-01-10
85178,883,71,1.14,2021-11-02
85179,3500,15,2.43,2020-02-26
85180,1056,10,9.11,2021-08-20
85181,834,37,4.54,2020-12-12
85182,2437,22,2.44,2024-01-16
85183,3357,27,1.92,2021-03-07
85184,506,28,3.8,2024-07-09
85185,2452,36,9.68,2020-09-21
85186,2686,91,7.39,2022-02-27
85187,3783,79,7.95,2020-02-10
85188,2116,43,2.09,2020-06-09
85189,1808,25,9.08,2022-09-02
85190,1960,24,5.48,2024-06-08
85191,3362,39,6.83,2023-04-21
85192,29,32,3.58,2024-01-08
85193,2816,45,5.5,2021-01-06
85194,1664,15,5.32,2020-01-20
85195,1128,46,6.25,2023-03-10
85196,2249,87,6.75,2023-08-20
85197,619,33,7.52,2021-10-22
85198,1871,22,2.01,2024-09-07
85199,17,99,2.03,2020-09-27
85200,297,26,6.01,2024-07-15
85201,442,39,4.94,2023-01-03
85202,566,33,7.1,2024-11-21
85203,2537,44,3.91,2023-05-15
85204,672,86,1.44,2024-02-03
85205,582,54,1.15,2021-05-03
85206,2117,92,3.52,2021-09-25
85207,4596,93,5.14,2021-08-02
85208,4767,45,5.96,2022-07-23
85209,3562,84,6.3,2022-02-03
85210,4138,52,8.21,2022-07-11
85211,4142,4,6.23,2022-05-26
85212,3621,14,1.09,2020-08-20
85213,1766,7,3.09,2025-01-03
85214,2180,24,5.06,2021-02-13
85215,3553,96,4.22,2023-08-01
85216,1881,48,2.41,2021-12-13
85217,503,18,4.76,2022-09-29
85218,2160,48,7.74,2024-08-24
85219,4941,55,1.93,2022-10-14
85220,2514,50,8.08,2024-11-15
85221,837,89,3.47,2023-02-02
85222,4672,84,4.18,2023-07-14
85223,2031,80,3.4,2020-03-21
85224,402,22,1.52,2022-03-04
85225,4409,40,2.98,2023-02-07
85226,267,40,2.36,2021-11-09
85227,2387,34,5.35,2021-12-16
85228,4206,16,3.69,2023-04-30
85229,3182,66,3.49,2022-11-22
85230,4951,42,9.68,2020-04-06
85231,3609,86,6.33,2024-12-20
